fsid,ns_birthplace,parish_search,latitude,longitude,country_API,county_API
G47C-S9V,flarken västerbotten sweden,Not identified,64.30234039999999,20.869577,Sweden,Västerbotten County
G47M-83G,ulvoberg västerbotten sverige,Not identified,None,None,None,
G47R-RL7,klintsjön nysätra västerbotten sverige,NYSÄTRA (AC-län),64.21097809999999,20.9981578,Sweden,Västerbottens län
G48B-R64,bussjön västerbotten sweden,Not identified,63.7,20.1499999,Sweden,Västerbotten County
G496-P96,stentorp västerbotten sweden,Not identified,59.55686679999999,17.7112067,Sweden,Stockholm County
G4BT-4Y8,harrsele västerbotten sverige,Not identified,63.99945449999999,19.5701993,Sweden,Västerbotten County
G4BV-VJX,vägsele sweden,Not identified,64.5018664,18.2724297,Sweden,Västerbotten County
G4BX-VVV,djupdal västerbotten sweden,Not identified,64.5530498,16.3694826,Sweden,Västerbotten County
G4CB-2C3,hogheden krokstad sweden,Not identified,65.6421185,21.0365785,Sweden,Norrbotten County
G4F1-DXC,missenträsk västerbotten sweden,Not identified,65.2222448,19.7154518,Sweden,Västerbotten County
G4FB-B86,kolksele vännäs västerbotten sverige,VÄNNÄS,63.9619152,19.6471251,Sweden,Västerbotten County
G4FB-LFF,hällfors vännäs västerbotten sverige,VÄNNÄS,63.9569632,19.6634099,Sweden,Västerbotten County
G4FD-867,bureå västerbotten sverige,Not identified,64.61997029999999,21.2009053,Sweden,Västerbotten County
G4FN-D8S,långed västerbotten sweden,Not identified,63.6036816,19.6737152,Sweden,Västerbotten County
G4FY-Y47,estersmark västerbotten sverige,Not identified,64.316667,21.016667,Sweden,Västerbotten County
G4G4-PSK,torvsjö åsele västerbotten sweden,ÅSELE,64.3718772,17.2659862,Sweden,Västerbotten County
G4G4-PVF,sandliden skellefteå landsförsamling västerbotten sverige,SKELLEFTEÅ,None,None,None,
G4H1-3W6,stärkesmark västerbotten sweden,Not identified,64.02553619999999,19.7584321,Sweden,Västerbotten County
G4HB-PWF,selet västerbotten sweden,Not identified,64.0485152,19.9354245,Sweden,Västerbotten County
G4HP-845,umea landsfors västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G4HZ-7CS,gravmark västerbotten sweden,Not identified,64.1171705,20.3848029,Sweden,Västerbotten County
G4JB-7K8,jämteböle västerbotten sverige,Not identified,64,19.7833329,Sweden,Västerbotten County
G4JT-RQ4,solberg åsele västerbotten sweden,ÅSELE,63.8429871,17.7296449,Sweden,None
G4K3-HDF,ytterklinten bygdea västerbotten sverige,BYGDEÅ,None,None,None,
G4KD-RWF,näsmark bjurholm västerbotten sverige,BJURHOLM,63.96993419999999,19.1548229,Sweden,Västerbotten County
G4KD-RYR,pettersborg västerbotten sverige,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
G4L4-1PL,röbäck västerbotten sverige,Not identified,63.8085758,20.1853762,Sweden,Västerbotten County
G4MS-GDL,skarvsjö stensele västerbotten sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
G4MY-BVQ,ånäset nysätra västerbotten sweden,NYSÄTRA (AC-län),64.283333,21.033333,Sweden,Västerbotten County
G4NP-K84,släppträsk västerbotten sweden,Not identified,65.1439591,18.5579379,Sweden,Västerbotten County
G4P2-CQR,håkmark västerbotten sverige,Not identified,63.9143077,20.1970137,Sweden,Västerbotten County
G4P2-N89,tavelsjö västerbotten sverige,Not identified,64.03699259999999,20.0478102,Sweden,Västerbotten County
G4Q6-788,nästansjö vilhelmina västerbotten sweden,VILHELMINA,64.79629469999999,16.513023,Sweden,Västerbotten County
G4RS-2BF,rönnäs västerbotten sweden,Not identified,64.7696189,16.1468046,Sweden,Västerbotten County
G4RS-L4K,kittelfjäll västerbotten sweden,Not identified,65.25388,15.4875799,Sweden,Västerbotten County
G4RT-ZCF,tegelträsk västerbotten sverige,Not identified,63.9273955,17.9317829,Sweden,Västerbotten County
G4SJ-PB7,storbäck västerbotten sweden,Not identified,64.6506401,15.6875513,Sweden,Västerbotten County
G4SS-W5Z,dorotea västerbotten sverige,DOROTEA,64.2617939,16.4152338,Sweden,Västerbotten County
G4SV-MSM,rajastrand västerbotten sweden,Not identified,64.62185,15.4736601,Sweden,Västerbotten County
G4T6-3VY,åliden västerbotten sverige,Not identified,64.806442,20.6496489,Sweden,Västerbotten County
G4TJ-T19,innervik skellefteå västerbotten sweden,SKELLEFTEÅ,64.7016495,21.0673904,Sweden,Västerbotten County
G4VC-W9Q,risbäck västerbotten sverige,Not identified,64.7054904,15.5324917,Sweden,Västerbotten County
G4VT-NH2,vägsele västerbotten sverige,Not identified,64.5018664,18.2724297,Sweden,Västerbotten County
G4Y2-G2G,ledningsvall västerbotten sverige,Not identified,64.445315,17.9963761,Sweden,Västerbottens län
G4Y8-M6Y,vormträsk lycksele fs västerbotten sweden,LYCKSELE,64.9106513,18.8741568,Sweden,Västerbotten County
G4YP-L1P,mark västerbotten sweden,Not identified,64.7149403,16.0866224,Sweden,Västerbotten County
G4YX-PXF,västra ormsjö västerbotten sweden,Not identified,64.4177922,16.0112025,Sweden,Västerbotten County
G716-LPY,yxsjö åsele västerbotten sweden,ÅSELE,64.2799332,17.5137792,Sweden,Västerbotten County
G71J-SNJ,hörneå västerbotten sweden,Not identified,63.635937,19.8609947,Sweden,Västerbotten County
G72C-1HB,lavsjö västerbotten sweden,Not identified,64.1868413,16.6543417,Sweden,Västerbotten County
G72M-7TZ,renström västerbotten sweden,Not identified,64.91739489999999,20.0949943,Sweden,Västerbotten County
G73F-FR6,kvammarn norsjö fs västerbotten sweden,NORSJÖ,64.9534463,19.2685616,Sweden,Västerbotten County
G73F-L3Y,bränntjärnliden norsjö västerbotten sweden,NORSJÖ,64.8599839,19.49944,Sweden,Västerbotten County
G73S-QZK,stromsjonas västerbotten sweden,Not identified,64.1181615,19.2353644,Sweden,Västerbotten County
G74B-F5Y,tväråträsk sorsele västerbotten sverige,SORSELE,65.1433598,17.9815422,Sweden,Västerbotten County
G752-43F,skellefteå skellefteå kommun västerbotten sverige,SKELLEFTEÅ,64.750244,20.950917,Sweden,Västerbotten County
G755-FD4,åsjön västerbotten sweden,Not identified,64.2839527,20.3958444,Sweden,Västerbotten County
G755-RWS,kyrkbyn åsele västerbotten sweden,ÅSELE,64.1602339,17.3536149,Sweden,Västerbotten County
G755-VDD,röbäck umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G756-6H4,mårdsjö dorotea västerbotten sweden,DOROTEA,64.2946407,16.5399125,Sweden,Västerbotten County
G75R-GF5,svartbäcken åsele västerbotten sweden,ÅSELE,64.191563,17.3428531,Sweden,Västerbottens län
G767-8CV,torfsjön åsele västerbotten sweden,ÅSELE,64.3833333,17.2333334,Sweden,Västerbottens län
G769-VG3,holmön umeå västerbotten sweden,UMEÅ LANDS,63.80035909999999,20.8654204,Sweden,Västerbotten County
G76F-XYJ,lappvattnet burtrask västerbotten sweden,ÖRTRÄSK,64.5207339,20.8183031,Sweden,Västerbotten County
G76R-9RR,bygdeå sweden,BYGDEÅ,64.0590498,20.8544517,Sweden,Västerbotten County
G76T-2GH,nyland västerbotten sweden,Not identified,64.81666700000001,20.7666669,Sweden,Västerbotten County
G77G-BZV,vilhelmina sverige sweden,VILHELMINA,64.624471,16.655497,Sweden,Västerbotten County
G77Z-6JZ,aha västerbotten sweden,Not identified,65.4627217,17.7723995,Sweden,Västerbotten County
G79P-NLH,baggböle umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G79W-69J,malgovik vilhelmina ac sweden,VILHELMINA,64.63958389999999,16.3604208,Sweden,Västerbotten County
G7BM-2J6,tennsjö åsele västerbotten sweden,ÅSELE,64.2446598,17.3879562,Sweden,Västerbotten County
G7BM-XRK,byske västerbottens västerbotten sweden,BYSKE,64.9534634,21.2041599,Sweden,Västerbotten County
G7DG-LLZ,bäck bygdeå västerbotten sweden,BYGDEÅ,64.0991255,20.8841503,Sweden,Västerbotten County
G7FQ-6R4,vännäs västerbottens sweden,VÄNNÄS,63.908007,19.752965,Sweden,Västerbotten County
G7G2-DZJ,vasteransjö ramsele västerbotten sweden,Not identified,64.05224,19.55015,Sweden,Västerbotten County
G7G7-H28,granåsen dorotea västerbotten sweden,DOROTEA,64.0141725,16.7967844,Sweden,Västerbotten County
G7G8-JP3,varpsjö åsele västerbotten sweden,ÅSELE,64.2386083,16.7982979,Sweden,Västerbotten County
G7H4-RT1,vnns västerbotten sweden,Not identified,63.908007,19.752965,Sweden,Västerbotten County
G7H6-K9C,stöcke umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G7HB-R32,klysterberg burträsk västerbotten sweden,BURTRÄSK,64.5197907,20.6566773,Sweden,Västerbotten County
G7JL-RM1,ankarsund stensele västerbotten sweden,STENSELE,None,None,None,
G7JR-JDH,högbränna sorsele västerbotten sverige,SORSELE,65.40804829999999,18.0951272,Sweden,Västerbotten County
G7JX-6C5,forsnäs åsele västerbotten sweden,ÅSELE,64.11666699999999,16.966667,Sweden,Västerbotten County
G7K7-MJZ,vindeln västerbotten sweden,VINDELN,64.2019528,19.7188702,Sweden,Västerbotten County
G7KJ-GQ3,holmträsk västerbotten sweden,Not identified,64.8962789,19.9273828,Sweden,Västerbotten County
G7KL-7S2,oxvattnet västerbotten sweden,Not identified,64.083333,17.783333,Sweden,Västerbotten County
G7L2-5SH,varpsjö västerbotten sweden,Not identified,64.2386083,16.7982979,Sweden,Västerbotten County
G7L2-DNK,granås dorotea västerbotten sweden,DOROTEA,None,None,None,
G7LF-WJC,björksele åsele västerbotten sweden,ÅSELE,63.96544729999999,17.1058377,Sweden,Västerbotten County
G7LQ-R5B,skellefteå lands ac västerbotten sweden,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
G7LQ-XYS,stensele bygdeå västerbotten sweden,STENSELE,None,None,None,
G7LR-W3L,simsjöås åsele västerbotten sweden,ÅSELE,64.1715214,17.3625444,Sweden,Västerbottens län
G7MK-4WP,nordmaling västerbottens sverige,NORDMALING,63.5671062,19.5050215,Sweden,Västerbotten County
G7MQ-Q7N,kälsberg älvsbyn sweden,Not identified,None,None,None,
G7MY-VN9,agnäs bjurholm västerbotten sweden,BJURHOLM,63.85411999999999,19.26603,Sweden,Västerbotten County
G7NR-WSP,holmön västerbotten sweden,HOLMÖN,63.80035909999999,20.8654204,Sweden,Västerbotten County
G7P5-CWR,degerfors västerbotton sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
G7P7-FFR,bredvik nordmaling västerbotten sweden,NORDMALING,63.53728779999999,19.602233,Sweden,Västerbotten County
G7Q1-78T,nyåkerstjärn degerfors västerbotten sweden,DEGEFORS,None,None,None,
G7Q4-TH6,ostnäs sävar ac sweden,SÄVAR,63.90081300000001,20.5519791,Sweden,Västerbotten County
G7Q4-TRH,säfvar sweden,Not identified,63.90081300000001,20.5519791,Sweden,Västerbotten County
G7Q4-TVV,bellvik västerbotten sweden,Not identified,64.2841864,16.1155576,Sweden,Västerbotten County
G7QD-XJ6,böleå umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G7QK-9PJ,gallivare västerbotten sweden,Not identified,65.43569889999999,16.0819533,Sweden,Västerbotten County
G7QQ-D9M,stromsjonas degerfors västerbotten sweden,DEGEFORS,None,None,None,
G7R1-HRR,umeå st sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
G7R6-VXH,latikberg västerbotten sweden,Not identified,64.6440187,17.0506792,Sweden,Västerbotten County
G7RF-CHX,västernoret västerbotten sweden,Not identified,64.0995382,17.3115888,Sweden,Västerbotten County
G7RN-DTQ,prästbordet själevad sweden,Not identified,63.2924569,18.6161164,Sweden,Västernorrlands län
G7RT-XWJ,bergbacka vilhelmina västerbotten sweden,VILHELMINA,None,None,None,
G7RW-H61,svannäs vilhelmina västerbotten sweden,VILHELMINA,64.59428849999999,16.6069794,Sweden,Västerbotten County
G7T4-MHB,öre västerbotten sweden,Not identified,63.5551873,19.6925976,Sweden,Västerbotten County
G7TG-PY2,latikberg vilhelmina västerbotten sweden,VILHELMINA,64.6440187,17.0506792,Sweden,Västerbotten County
G7TM-SGJ,agnäs nordmaling västerbotten sweden,NORDMALING,None,None,None,
G7TR-CTM,rusele lycksele västerbotten sweden,LYCKSELE,64.853764,18.0712665,Sweden,Västerbotten County
G7VC-MSK,mesjö västerbotten sweden,Not identified,64.46962789999999,16.6617698,Sweden,Västerbotten County
G7VC-SCQ,dajkanvik västerbotten sweden,Not identified,65.14375,16.29813,Sweden,Västerbotten County
G7W1-NNV,ullsjöberg västerbotten sweden,Not identified,64.2506547,16.6647204,Sweden,Västerbotten County
G7WG-9Z5,långviken västerbotten sweden,Not identified,64.6393665,20.9746749,Sweden,Västerbotten County
G7WV-VRV,aggnäs bjurholm västerbotten sweden,BJURHOLM,63.85411999999999,19.26603,Sweden,Västerbotten County
G7WX-2NN,korssjön västerbotten sweden,Not identified,64.31192639999999,20.6577223,Sweden,Västerbotten County
G7WZ-6Q7,lillholmträsk norsjö västerbotten sweden,NORSJÖ,65.0048402,19.1657182,Sweden,Västerbotten County
G7X5-M6P,vännäs västerbotten suède sweden,VÄNNÄS,63.908007,19.752965,Sweden,Västerbotten County
G7XB-PVZ,umeå västerbotten suède sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
G7XB-VR9,skellefteå västerbotten suède sweden,SKELLEFTEÅ,64.750244,20.950917,Sweden,Västerbotten County
G7XG-GD7,ljusvattnet västerbotten sweden,Not identified,64.6166388,20.5028201,Sweden,Västerbotten County
G7XP-6FZ,lund skellefteå västerbotten sweden,SKELLEFTEÅ,64.7470771,20.8700101,Sweden,Västerbotten County
G7XP-8CY,sunnanå skellefteå västerbotten sweden,SKELLEFTEÅ,64.7470226,20.9132769,Sweden,Västerbotten County
G7XP-KVL,bygdeå västerbotten suède sweden,BYGDEÅ,64.0590498,20.8544517,Sweden,Västerbotten County
G7XS-T1V,meselefors västerbotten sverige,Not identified,64.4415358,16.8173673,Sweden,Västerbotten County
G7XZ-V7X,stora blåbergsliden västerbotten sweden,Not identified,64.6473054,20.2903532,Sweden,Västerbotten County
G7Y1-RT7,holmsund holmsund västerbotten sweden,Not identified,63.70738919999999,20.3639178,Sweden,Västerbotten County
G7Y1-YS1,nymyren åsele västerbotten sweden,ÅSELE,64.16724289999999,17.3670488,Sweden,Västerbottens län
G7Y8-CFT,västerås junsele västerbotten sweden,Not identified,63.99869,16.753984,Sweden,Västerbottens län
G7Y8-XNX,obbola umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.69755499999999,20.3061052,Sweden,Västerbotten County
G7YS-Q6K,strömsund västerbotten sweden,Not identified,65.33092839999999,16.6269703,Sweden,Västerbotten County
G7ZC-8D8,myggenäs mark tjörn sweden,Not identified,58.04869929999999,11.7519063,Sweden,Västra Götalands län
G7ZM-PTG,korssjön bygdeå västerbotten sweden,BYGDEÅ,None,None,None,
G898-KMX,liden västerbotten sweden,Not identified,64.916667,20.783333,Sweden,Västerbotten County
G89Y-YY7,söråsele åsele västerbotten sverige,ÅSELE,64.1643682,17.3035485,Sweden,Västerbotten County
G8CX-8TS,matsdal sweden,Not identified,65.3512092,15.8471294,Sweden,Västerbotten County
G8SJ-95M,hällfors västerbottens län sweden,Not identified,63.9569632,19.6634099,Sweden,Västerbotten County
G8SJ-WLF,hällfors västerbotten sweden,Not identified,63.9569632,19.6634099,Sweden,Västerbotten County
G91J-ZHD,näset latikberg västerbotten sweden,Not identified,None,None,None,
G91K-87N,sjöbrånet västerbotten sweden,Not identified,64.380033,19.7693911,Sweden,Västerbotten County
G91K-DH8,degerfors västerbotten sverig sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
G91K-QF1,bursiljum västerbotten sweden,Not identified,64.4799292,20.8607472,Sweden,Västerbotten County
G91V-2HL,storbäcken burträsk västerbotten sweden,BURTRÄSK,64.516667,20.3333331,Sweden,Västerbotten County
G922-8VM,ostnäs säfvar västerbotten sweden,Not identified,63.8238102,20.6476102,Sweden,Västerbotten County
G92C-RK7,västermark västerbotten sverige,Not identified,64.266667,20.1999999,Sweden,Västerbotten County
G92W-28S,håkmark umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G93S-1JP,skellefteå skellefteå landsförsamling västerbotten sweden,SKELLEFTEÅ,64.7517451,20.918945,Sweden,Västerbottens län
G94L-6WY,torrberget västerbotten sweden,Not identified,64.89999999999999,19.2166667,Sweden,Västerbottens län
G952-SS5,brattsbacka nordmaling västerbotten sverig sweden,NORDMALING,None,None,None,
G95Y-PY6,bäsksele västerbotten sweden,Not identified,64.62762190000001,16.8817428,Sweden,Västerbotten County
G963-7SJ,skogfors byske västerbotten sweden,BYSKE,65.0200144,21.0074271,Sweden,Västerbotten County
G969-3FW,flurkmark västerbotten sweden,Not identified,63.9825556,20.240335,Sweden,Västerbotten County
G96N-Z8K,latikberg vilhelmina västerbotten sverige,VILHELMINA,64.6440187,17.0506792,Sweden,Västerbotten County
G97F-Q54,bockträsk sorsele västerbotten sweden,SORSELE,None,None,None,
G988-4J7,långvattnet stensele sweden,STENSELE,None,None,None,
G988-GTY,långsjöliden 1 byske västerbotten sweden,BYSKE,64.9534634,21.2041599,Sweden,Västerbotten County
G98R-52Q,skog västerbotten sweden,Not identified,None,None,None,
G98X-DD7,finnträsk 2 byske västerbotten sweden,BYSKE,65.1009656,21.0491807,Sweden,Västerbotten County
G98Y-NDW,överrisjö åsele västerbotten sweden,ÅSELE,64.066667,17.6666669,Sweden,Västerbotten County
G998-HX7,siksjönäs vilhelmina västerbotten sweden,VILHELMINA,64.7795823,16.3617825,Sweden,Västerbotten County
G99K-1DP,burträsks västerbotten sweden,BURTRÄSK,64.5197907,20.6566773,Sweden,Västerbotten County
G99P-6JT,öhn umeå landsförsamling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G9C2-67V,stensele sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
G9CT-6GV,ratan bygdeå västerbotten sweden,BYGDEÅ,63.99395249999999,20.8890897,Sweden,Västerbotten County
G9CT-8RC,gransjö västerbotten sweden,Not identified,64.9947605,18.9702223,Sweden,Västerbotten County
G9CT-Z7V,djäkneboda bygdeå västerbotten sweden,BYGDEÅ,63.9986947,20.7989342,Sweden,Västerbotten County
G9CV-ZC6,vilhelmina västerbottens sverige,VILHELMINA,64.624471,16.655497,Sweden,Västerbotten County
G9CW-WFY,kräkånger lövånger västerbotten sweden,LÖVÅNGER,64.3204791,21.2668855,Sweden,Västerbottens län
G9G6-JQY,rusksele västerbotten sweden,Not identified,64.8140849,18.875615,Sweden,Västerbotten County
G9G6-YNT,rusksele lycksele västerbotten sverige,LYCKSELE,64.8140849,18.875615,Sweden,Västerbotten County
G9GW-7C8,vojmåsen vilhelmina västerbotten sweden,VILHELMINA,64.61646999999999,16.6329201,Sweden,Västerbotten County
G9H9-B3G,hissjö umeå landsförsamling västerbottens sverige,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G9H9-RDY,grisbacka umeå landsförsamling sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G9H9-TXW,hissjön umeå landsförsamling sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G9H9-YNY,hissjön umeå lfs sweden,UMEÅ LANDS,63.8947533,19.9238184,Sweden,Västerbotten County
G9HJ-KF5,kattisavan lycksele västerbotten sweden,LYCKSELE,64.75631560000001,18.1591238,Sweden,Västerbotten County
G9HJ-L7N,kattisavan västerbotten sweden,Not identified,64.75631560000001,18.1591238,Sweden,Västerbotten County
G9HJ-VKP,degerfors västerbotten sweden kattisavan,DEGEFORS,64.7512271,17.815255,Sweden,Västerbottens län
G9HM-BHX,fjällbyn lövånger västerbotten sweden,LÖVÅNGER,64.36894149999999,21.3168482,Sweden,Västerbotten County
G9HS-3D5,hissjön umeå landsförsamling västerbottens sverige,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G9HS-3YY,hissjö umeå landsförsamling sweden,UMEÅ LANDS,None,None,None,
G9HS-MQL,hissjön umeå landsförsamling västerbotten sverige,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
G9JG-NK7,avanäs västerbotten sweden,Not identified,64.3250335,19.5323096,Sweden,Västerbotten County
G9JR-2VV,holmn västerbotten sweden,HOLMÖN,64.716667,21.083333,Sweden,Västerbotten County
G9KF-DPP,lycksele ac västerbotten sweden,LYCKSELE,64.5958098,18.6763669,Sweden,Västerbotten County
G9KH-XJ9,norsjö ac västerbotten sweden,NORSJÖ,64.9135093,19.4826413,Sweden,Västerbotten County
G9KK-S56,flakaträsk västerbotten sweden,Not identified,64.25126,18.52424,Sweden,Västerbotten County
G9KM-TRJ,malå ac västerbotten sweden,MALÅ,65.18512,18.74907,Sweden,Västerbotten County
G9M6-LSK,borga sweden,Not identified,58.21666699999999,13.166667,Sweden,Västra Götaland County
